Table Name,State Code,District code,Tehsil Code,Town Code,Area Name,Total/Rural/Urban,Location of source of drinking water,Total Number of Households,Tapwater from treated source,"Tapwater from
untreated source",Covered well,Uncovered well,Handpump,Tubewell/Borehole,Spring,"River/
Canal","Tank/
Pond/
Lake", Other sources
HH2206,29,555,5439,0,SubDistrict  Khanapur,Total,Near the premises,"26,918","4,531","8,797",326,"1,964","4,906","5,652",456,161,57,68
HH2206,29,555,5439,0,SubDistrict  Khanapur,Total,Away,"14,631","1,317","1,917",301,"2,232","4,397","3,790",288,249,72,68
HH2206,29,555,5439,0,SubDistrict  Khanapur,Rural,Total,"47,846","8,637","13,964",681,"4,215","9,854","9,415",556,393,47,84
HH2206,29,555,5439,0,SubDistrict  Khanapur,Rural,Within the premises,"10,191","4,137","3,722",78,214,852,"1,188",NaN,NaN,NaN,NaN
HH2206,29,555,5439,0,SubDistrict  Khanapur,Rural,Near the premises,"23,980","3,649","8,374",314,"1,809","4,634","4,723",269,155,13,40
HH2206,29,555,5439,0,SubDistrict  Khanapur,Rural,Away,"13,675",851,"1,868",289,"2,192","4,368","3,504",287,238,34,44
HH2206,29,555,5439,0,SubDistrict  Khanapur,Urban,Total,"7,512","3,912",881,65,276,406,"1,633",188,17,82,52
HH2206,29,555,5439,0,SubDistrict  Khanapur,Urban,Within the premises,"3,618","2,564",409,41,81,105,418,NaN,NaN,NaN,NaN
HH2206,29,555,5439,0,SubDistrict  Khanapur,Urban,Near the premises,"2,938",882,423,12,155,272,929,187,6,44,28
HH2206,29,555,5439,0,SubDistrict  Khanapur,Urban,Away,956,466,49,12,40,29,286,1,11,38,24
HH2206,29,555,5439,803035,Khanapur (TP),Urban,Total,"4,195","1,923",364,46,207,30,"1,503",2,2,72,46
HH2206,29,555,5439,803035,Khanapur (TP),Urban,Within the premises,"1,760","1,210",70,31,57,NaN,392,NaN,NaN,NaN,NaN
HH2206,29,555,5439,803035,Khanapur (TP),Urban,Near the premises,"1,903",496,272,8,131,17,909,2,2,43,23
HH2206,29,555,5439,803035,Khanapur (TP),Urban,Away,532,217,22,7,19,13,202,NaN,NaN,29,23
HH2206,29,555,5439,598021,Mouje dgad (CT),Urban,Total,"1,925",868,340,12,54,364,90,186,NaN,10,1
HH2206,29,555,5439,598021,Mouje dgad (CT),Urban,Within the premises,"1,038",685,196,8,22,105,22,NaN,NaN,NaN,NaN
HH2206,29,555,5439,598021,Mouje dgad (CT),Urban,Near the premises,694,102,124,3,15,252,11,185,NaN,1,1
HH2206,29,555,5439,598021,Mouje dgad (CT),Urban,Away,193,81,20,1,17,7,57,1,NaN,9,NaN
HH2206,29,555,5439,598022,Londa (CT),Urban,Total,"1,392","1,121",177,7,15,12,40,NaN,15,NaN,5
HH2206,29,555,5439,598022,Londa (CT),Urban,Within the premises,820,669,143,2,2,NaN,4,NaN,NaN,NaN,NaN
HH2206,29,555,5439,598022,Londa (CT),Urban,Near the premises,341,284,27,1,9,3,9,NaN,4,NaN,4
HH2206,29,555,5439,598022,Londa (CT),Urban,Away,231,168,7,4,4,9,27,NaN,11,NaN,1
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Total,Total,"78,880","22,133","19,101",766,"4,052","5,075","26,045",89,700,11,908
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Total,Within the premises,"17,907","11,135","3,451",74,114,112,"3,021",NaN,NaN,NaN,NaN
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Total,Near the premises,"38,121","8,072","11,734",391,"1,062","1,986","13,813",72,601,4,386
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Total,Away,"22,852","2,926","3,916",301,"2,876","2,977","9,211",17,99,7,522
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Rural,Total,"68,566","14,434","18,543",693,"3,895","4,943","25,008",27,260,11,752
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Rural,Within the premises,"11,551","5,343","3,093",54,84,109,"2,868", NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Rural,Near the premises,"35,237","6,655","11,594",342,"1,006","1,919","13,187",23,175,4,332
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Rural,Away,"21,778","2,436","3,856",297,"2,805","2,915","8,953",4,85,7,420
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Urban,Total,"10,314","7,699",558,73,157,132,"1,037",62,440, NaN   ,156
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Urban,Within the premises,"6,356","5,792",358,20,30,3,153, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Urban,Near the premises,"2,884","1,417",140,49,56,67,626,49,426, NaN   ,54
HH2206,29,555,5440,0,SubDistrict  Sampgaon,Urban,Away,"1,074",490,60,4,71,62,258,13,14, NaN   ,102
HH2206,29,555,5440,803036,Bail Hongal (TMC),Urban,Total,"10,314","7,699",558,73,157,132,"1,037",62,440, NaN   ,156
HH2206,29,555,5440,803036,Bail Hongal (TMC),Urban,Within the premises,"6,356","5,792",358,20,30,3,153, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5440,803036,Bail Hongal (TMC),Urban,Near the premises,"2,884","1,417",140,49,56,67,626,49,426, NaN   ,54
HH2206,29,555,5440,803036,Bail Hongal (TMC),Urban,Away,"1,074",490,60,4,71,62,258,13,14, NaN   ,102
HH2206,29,555,5441,0,SubDistrict  Parasgad,Total,Total,"67,984","29,314","13,437",275,"3,045","4,659","14,119",44,836,"1,880",375
HH2206,29,555,5441,0,SubDistrict  Parasgad,Total,Within the premises,"16,342","11,026","2,788",61,104,125,"2,238", NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5441,0,SubDistrict  Parasgad,Total,Near the premises,"34,098","13,703","8,304",86,"1,021","2,114","7,359",25,510,835,141
HH2206,29,555,5441,0,SubDistrict  Parasgad,Total,Away,"17,544","4,585","2,345",128,"1,920","2,420","4,522",19,326,"1,045",234
HH2206,29,555,5441,0,SubDistrict  Parasgad,Rural,Total,"59,580","22,381","12,653",260,"3,041","4,613","13,902",40,460,"1,880",350
HH2206,29,555,5441,0,SubDistrict  Parasgad,Rural,Within the premises,"12,936","7,774","2,683",53,104,122,"2,200", NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5441,0,SubDistrict  Parasgad,Rural,Near the premises,"30,640","11,097","7,871",83,"1,018","2,089","7,263",23,241,835,120
HH2206,29,555,5441,0,SubDistrict  Parasgad,Rural,Away,"16,004","3,510","2,099",124,"1,919","2,402","4,439",17,219,"1,045",230
HH2206,29,555,5441,0,SubDistrict  Parasgad,Urban,Total,"8,404","6,933",784,15,4,46,217,4,376, NaN   ,25
HH2206,29,555,5441,0,SubDistrict  Parasgad,Urban,Within the premises,"3,406","3,252",105,8, NaN   ,3,38, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5441,0,SubDistrict  Parasgad,Urban,Near the premises,"3,458","2,606",433,3,3,25,96,2,269, NaN   ,21
HH2206,29,555,5441,0,SubDistrict  Parasgad,Urban,Away,"1,540","1,075",246,4,1,18,83,2,107, NaN   ,4
HH2206,29,555,5441,803037,SaundattiYellamma (TMC),Urban,Total,"8,404","6,933",784,15,4,46,217,4,376, NaN   ,25
HH2206,29,555,5441,803037,SaundattiYellamma (TMC),Urban,Within the premises,"3,406","3,252",105,8, NaN   ,3,38, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5441,803037,SaundattiYellamma (TMC),Urban,Near the premises,"3,458","2,606",433,3,3,25,96,2,269, NaN   ,21
HH2206,29,555,5441,803037,SaundattiYellamma (TMC),Urban,Away,"1,540","1,075",246,4,1,18,83,2,107, NaN   ,4
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Total,Total,"48,611","13,218","14,410",326,"2,311","1,368","15,964",180,143,248,443
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Total,Within the premises,"10,822","4,714","2,683",46,172,48,"3,159", NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Total,Near the premises,"24,077","5,779","8,215",72,832,733,"8,018",100,37,26,265
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Total,Away,"13,712","2,725","3,512",208,"1,307",587,"4,787",80,106,222,178
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Rural,Total,"41,646","10,144","13,057",224,"1,779","1,306","14,269",174,120,246,327
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Rural,Within the premises,"8,031","3,124","2,417",28,120,40,"2,302", NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Rural,Near the premises,"20,925","4,689","7,308",31,467,701,"7,408",97,17,24,183
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Rural,Away,"12,690","2,331","3,332",165,"1,192",565,"4,559",77,103,222,144
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Urban,Total,"6,965","3,074","1,353",102,532,62,"1,695",6,23,2,116
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Urban,Within the premises,"2,791","1,590",266,18,52,8,857, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Urban,Near the premises,"3,152","1,090",907,41,365,32,610,3,20,2,82
HH2206,29,555,5442,0,SubDistrict  Ramdurg,Urban,Away,"1,022",394,180,43,115,22,228,3,3, NaN   ,34
HH2206,29,555,5442,803038,Ramdurg (TMC + OG),Urban,Total,"6,965","3,074","1,353",102,532,62,"1,695",6,23,2,116
HH2206,29,555,5442,803038,Ramdurg (TMC + OG),Urban,Within the premises,"2,791","1,590",266,18,52,8,857, NaN   , NaN   , NaN   , NaN   
HH2206,29,555,5442,803038,Ramdurg (TMC + OG),Urban,Near the premises,"3,152","1,090",907,41,365,32,610,3,20,2,82
HH2206,29,555,5442,803038,Ramdurg (TMC + OG),Urban,Away,"1,022",394,180,43,115,22,228,3,3, NaN   ,34
HH2206,29,556,0,0,District  Bagalkot ,Total,Total,"3,55,377","1,24,175","1,01,211","2,234","12,682","26,341","73,403",809,"9,810",724,"3,988"
HH2206,29,556,0,0,District  Bagalkot ,Total,Within the premises,"1,02,487","55,282","23,457",492,"2,631","1,016","19,609", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,0,0,District  Bagalkot ,Total,Near the premises,"1,66,611","48,126","56,206",703,"5,668","11,852","34,599",561,"6,864",269,"1,763"
HH2206,29,556,0,0,District  Bagalkot ,Total,Away,"86,279","20,767","21,548","1,039","4,383","13,473","19,195",248,"2,946",455,"2,225"
HH2206,29,556,0,0,District  Bagalkot ,Rural,Total,"2,38,746","54,025","86,880","1,779","11,670","19,088","54,499",376,"7,758",553,"2,118"
HH2206,29,556,0,0,District  Bagalkot ,Rural,Within the premises,"49,335","15,662","18,967",325,"2,478",724,"11,179", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,0,0,District  Bagalkot ,Rural,Near the premises,"1,23,704","25,823","49,242",634,"5,346","8,808","27,562",155,"5,199",114,821
HH2206,29,556,0,0,District  Bagalkot ,Rural,Away,"65,707","12,540","18,671",820,"3,846","9,556","15,758",221,"2,559",439,"1,297"
HH2206,29,556,0,0,District  Bagalkot ,Urban,Total,"1,16,631","70,150","14,331",455,"1,012","7,253","18,904",433,"2,052",171,"1,870"
HH2206,29,556,0,0,District  Bagalkot ,Urban,Within the premises,"53,152","39,620","4,490",167,153,292,"8,430", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,0,0,District  Bagalkot ,Urban,Near the premises,"42,907","22,303","6,964",69,322,"3,044","7,037",406,"1,665",155,942
HH2206,29,556,0,0,District  Bagalkot ,Urban,Away,"20,572","8,227","2,877",219,537,"3,917","3,437",27,387,16,928
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Total,Total,"88,575","37,740","12,694",718,"5,348","6,426","17,561",162,"6,629",193,"1,104"
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Total,Within the premises,"27,875","17,739","3,092",87,"1,775",291,"4,891", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Total,Near the premises,"38,423","13,816","7,070",266,"2,166","2,491","7,580",129,"4,422",170,313
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Total,Away,"22,277","6,185","2,532",365,"1,407","3,644","5,090",33,"2,207",23,791
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Rural,Total,"54,564","12,526","9,759",651,"5,086","5,548","14,462",52,"5,686",65,729
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Rural,Within the premises,"11,782","4,458","2,206",69,"1,707",223,"3,119", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Rural,Near the premises,"26,421","5,321","5,558",246,"2,067","2,311","6,924",38,"3,682",43,231
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Rural,Away,"16,361","2,747","1,995",336,"1,312","3,014","4,419",14,"2,004",22,498
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Urban,Total,"34,011","25,214","2,935",67,262,878,"3,099",110,943,128,375
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Urban,Within the premises,"16,093","13,281",886,18,68,68,"1,772", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Urban,Near the premises,"12,002","8,495","1,512",20,99,180,656,91,740,127,82
HH2206,29,556,5443,0,SubDistrict  Jamkhandi,Urban,Away,"5,916","3,438",537,29,95,630,671,19,203,1,293
HH2206,29,556,5443,803040,Terdal (TMC),Urban,Total,"5,155","4,091",452,22,55,116,188, NaN   ,103,73,55
HH2206,29,556,5443,803040,Terdal (TMC),Urban,Within the premises,"1,653","1,554",74,5,8,1,11, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,803040,Terdal (TMC),Urban,Near the premises,"2,235","1,716",283,10,3,15,67, NaN   ,57,72,12
HH2206,29,556,5443,803040,Terdal (TMC),Urban,Away,"1,267",821,95,7,44,100,110, NaN   ,46,1,43
HH2206,29,556,5443,803041,Jamkhandi (CMC),Urban,Total,"13,701","9,162","1,389",22,54,651,"1,720",6,539,41,117
HH2206,29,556,5443,803041,Jamkhandi (CMC),Urban,Within the premises,"8,085","6,077",412,7,26,64,"1,499", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,803041,Jamkhandi (CMC),Urban,Near the premises,"3,905","2,443",706,8,24,151,99,6,397,41,30
HH2206,29,556,5443,803041,Jamkhandi (CMC),Urban,Away,"1,711",642,271,7,4,436,122, NaN   ,142, NaN   ,87
HH2206,29,556,5443,803042,Rabkavi Banhatti (CMC),Urban,Total,"15,155","11,961","1,094",23,153,111,"1,191",104,301,14,203
HH2206,29,556,5443,803042,Rabkavi Banhatti (CMC),Urban,Within the premises,"6,355","5,650",400,6,34,3,262, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5443,803042,Rabkavi Banhatti (CMC),Urban,Near the premises,"5,862","4,336",523,2,72,14,490,85,286,14,40
HH2206,29,556,5443,803042,Rabkavi Banhatti (CMC),Urban,Away,"2,938","1,975",171,15,47,94,439,19,15, NaN   ,163
HH2206,29,556,5444,0,SubDistrict  Bilgi,Total,Total,"30,183","11,656","9,198",94,281,"2,034","5,668",9,"1,043",6,194
HH2206,29,556,5444,0,SubDistrict  Bilgi,Total,Within the premises,"8,886","4,269","2,664",29,36,143,"1,745", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5444,0,SubDistrict  Bilgi,Total,Near the premises,"16,730","5,956","5,439",55,98,"1,223","2,920",7,975,3,54
HH2206,29,556,5444,0,SubDistrict  Bilgi,Total,Away,"4,567","1,431","1,095",10,147,668,"1,003",2,68,3,140
HH2206,29,556,5444,0,SubDistrict  Bilgi,Rural,Total,"26,539","8,206","9,170",85,281,"1,952","5,647",6,"1,040",6,146
HH2206,29,556,5444,0,SubDistrict  Bilgi,Rural,Within the premises,"6,691","2,095","2,654",24,36,141,"1,741", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5444,0,SubDistrict  Bilgi,Rural,Near the premises,"15,576","4,860","5,430",55,98,"1,211","2,907",6,972,3,34
HH2206,29,556,5444,0,SubDistrict  Bilgi,Rural,Away,"4,272","1,251","1,086",6,147,600,999, NaN   ,68,3,112
HH2206,29,556,5444,0,SubDistrict  Bilgi,Urban,Total,"3,644","3,450",28,9, NaN   ,82,21,3,3, NaN   ,48
HH2206,29,556,5444,0,SubDistrict  Bilgi,Urban,Within the premises,"2,195","2,174",10,5, NaN   ,2,4, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5444,0,SubDistrict  Bilgi,Urban,Near the premises,"1,154","1,096",9, NaN   , NaN   ,12,13,1,3, NaN   ,20
HH2206,29,556,5444,0,SubDistrict  Bilgi,Urban,Away,295,180,9,4, NaN   ,68,4,2, NaN   , NaN   ,28
HH2206,29,556,5444,803043,Bilgi (TP),Urban,Total,"3,644","3,450",28,9, NaN   ,82,21,3,3, NaN   ,48
HH2206,29,556,5444,803043,Bilgi (TP),Urban,Within the premises,"2,195","2,174",10,5, NaN   ,2,4, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5444,803043,Bilgi (TP),Urban,Near the premises,"1,154","1,096",9, NaN   , NaN   ,12,13,1,3, NaN   ,20
HH2206,29,556,5444,803043,Bilgi (TP),Urban,Away,295,180,9,4, NaN   ,68,4,2, NaN   , NaN   ,28
HH2206,29,556,5445,0,SubDistrict  Mudhol,Total,Total,"54,139","12,879","17,713",309,"3,742","5,475","13,033",310,196,43,439
HH2206,29,556,5445,0,SubDistrict  Mudhol,Total,Within the premises,"15,140","4,468","4,675",142,644,226,"4,985", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5445,0,SubDistrict  Mudhol,Total,Near the premises,"27,967","6,294","10,181",129,"2,241","2,858","5,514",294,133,10,313
HH2206,29,556,5445,0,SubDistrict  Mudhol,Total,Away,"11,032","2,117","2,857",38,857,"2,391","2,534",16,63,33,126
HH2206,29,556,5445,0,SubDistrict  Mudhol,Rural,Total,"43,727","9,102","16,647",284,"3,685","3,758","9,650",33,195,34,339
HH2206,29,556,5445,0,SubDistrict  Mudhol,Rural,Within the premises,"10,530","2,847","4,364",128,615,130,"2,446", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5445,0,SubDistrict  Mudhol,Rural,Near the premises,"23,218","4,311","9,507",125,"2,218","1,785","4,894",17,132,4,225
HH2206,29,556,5445,0,SubDistrict  Mudhol,Rural,Away,"9,979","1,944","2,776",31,852,"1,843","2,310",16,63,30,114
HH2206,29,556,5445,0,SubDistrict  Mudhol,Urban,Total,"10,412","3,777","1,066",25,57,"1,717","3,383",277,1,9,100
HH2206,29,556,5445,0,SubDistrict  Mudhol,Urban,Within the premises,"4,610","1,621",311,14,29,96,"2,539", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5445,0,SubDistrict  Mudhol,Urban,Near the premises,"4,749","1,983",674,4,23,"1,073",620,277,1,6,88
HH2206,29,556,5445,0,SubDistrict  Mudhol,Urban,Away,"1,053",173,81,7,5,548,224, NaN   , NaN   ,3,12
HH2206,29,556,5445,803044,Mudhol (TMC),Urban,Total,"10,412","3,777","1,066",25,57,"1,717","3,383",277,1,9,100
HH2206,29,556,5445,803044,Mudhol (TMC),Urban,Within the premises,"4,610","1,621",311,14,29,96,"2,539", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5445,803044,Mudhol (TMC),Urban,Near the premises,"4,749","1,983",674,4,23,"1,073",620,277,1,6,88
HH2206,29,556,5445,803044,Mudhol (TMC),Urban,Away,"1,053",173,81,7,5,548,224, NaN   , NaN   ,3,12
HH2206,29,556,5446,0,SubDistrict  Badami,Total,Total,"60,815","21,016","26,083",410,"1,571","2,179","8,431",38,606,35,446
HH2206,29,556,5446,0,SubDistrict  Badami,Total,Within the premises,"14,369","7,777","5,226",47,40,57,"1,222", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,0,SubDistrict  Badami,Total,Near the premises,"28,748","8,138","14,566",84,391,993,"4,183",30,248,10,105
HH2206,29,556,5446,0,SubDistrict  Badami,Total,Away,"17,698","5,101","6,291",279,"1,140","1,129","3,026",8,358,25,341
HH2206,29,556,5446,0,SubDistrict  Badami,Rural,Total,"44,739","9,161","24,238",245,"1,104","1,746","7,519",27,441,29,229
HH2206,29,556,5446,0,SubDistrict  Badami,Rural,Within the premises,"7,123","1,695","4,387",14,21,44,962, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,0,SubDistrict  Badami,Rural,Near the premises,"23,570","4,460","13,900",66,288,811,"3,865",19,129,7,25
HH2206,29,556,5446,0,SubDistrict  Badami,Rural,Away,"14,046","3,006","5,951",165,795,891,"2,692",8,312,22,204
HH2206,29,556,5446,0,SubDistrict  Badami,Urban,Total,"16,076","11,855","1,845",165,467,433,912,11,165,6,217
HH2206,29,556,5446,0,SubDistrict  Badami,Urban,Within the premises,"7,246","6,082",839,33,19,13,260, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,0,SubDistrict  Badami,Urban,Near the premises,"5,178","3,678",666,18,103,182,318,11,119,3,80
HH2206,29,556,5446,0,SubDistrict  Badami,Urban,Away,"3,652","2,095",340,114,345,238,334, NaN   ,46,3,137
HH2206,29,556,5446,803045,Kerur (TP),Urban,Total,"3,612","2,619",454,114,129,13,173,1, NaN   ,3,106
HH2206,29,556,5446,803045,Kerur (TP),Urban,Within the premises,903,781,53,12,7,3,47, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,803045,Kerur (TP),Urban,Near the premises,"1,403",950,330,11,30,8,67,1, NaN   , NaN   ,6
HH2206,29,556,5446,803045,Kerur (TP),Urban,Away,"1,306",888,71,91,92,2,59, NaN   , NaN   ,3,100
HH2206,29,556,5446,803046,Badami (TMC),Urban,Total,"6,060","4,665","1,088",21,16,12,161,1, NaN   ,3,93
HH2206,29,556,5446,803046,Badami (TMC),Urban,Within the premises,"3,537","2,734",676,3,3,1,120, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,803046,Badami (TMC),Urban,Near the premises,"1,952","1,598",232,1,12,2,34,1, NaN   ,3,69
HH2206,29,556,5446,803046,Badami (TMC),Urban,Away,571,333,180,17,1,9,7, NaN   , NaN   , NaN   ,24
HH2206,29,556,5446,803047,Guledgudda (TMC),Urban,Total,"6,404","4,571",303,30,322,408,578,9,165, NaN   ,18
HH2206,29,556,5446,803047,Guledgudda (TMC),Urban,Within the premises,"2,806","2,567",110,18,9,9,93, NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5446,803047,Guledgudda (TMC),Urban,Near the premises,"1,823","1,130",104,6,61,172,217,9,119, NaN   ,5
HH2206,29,556,5446,803047,Guledgudda (TMC),Urban,Away,"1,775",874,89,6,252,227,268, NaN   ,46, NaN   ,13
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Total,Total,"55,114","20,588","13,868",139,248,"2,005","16,846",179,838,17,386
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Total,Within the premises,"21,135","12,559","3,579",55,27,70,"4,845", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Total,Near the premises,"24,582","5,837","7,595",21,138,"1,019","8,908",88,693,8,275
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Total,Away,"9,397","2,192","2,694",63,83,916,"3,093",91,145,9,111
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Rural,Total,"32,794","7,755","12,207",101,224,"1,951","10,019",164,147,1,225
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Rural,Within the premises,"8,235","2,760","3,060",34,13,52,"2,316", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Rural,Near the premises,"16,968","3,272","6,738",18,131,"1,001","5,438",74,127,1,168
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Rural,Away,"7,591","1,723","2,409",49,80,898,"2,265",90,20, NaN   ,57
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Urban,Total,"22,320","12,833","1,661",38,24,54,"6,827",15,691,16,161
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Urban,Within the premises,"12,900","9,799",519,21,14,18,"2,529", NaN   , NaN   , NaN   , NaN   
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Urban,Near the premises,"7,614","2,565",857,3,7,18,"3,470",14,566,7,107
HH2206,29,556,5447,0,SubDistrict  Bagalkot,Urban,Away,"1,806",469,285,14,3,18,828,1,125,9,54
HH2206,29,556,5447,803048,Bagalkot (CMC),Urban,Total,"22,320","12,833","1,661",38,24,54,"6,827",15,691,16,161
HH2206,29,556,5447,803048,Bagalkot (CMC),Urban,Within the premises,"12,900","9,799",519,21,14,18,"2,529", NaN   , NaN   , NaN   , NaN   
